locusId	sysName	type	scaffoldId	begin	end	strand	name	desc	GC	nTA	used
HNEAP_RS10540	HNEAP_RS10540	1	NC_013422.1	2274262	2275017	+	NA	dihydrofolate reductase	0.5873	16	TRUE
HNEAP_RS10545	HNEAP_RS10545	1	NC_013422.1	2275316	2275579	-	NA	hypothetical protein	0.4621	7	TRUE
HNEAP_RS10550	HNEAP_RS10550	1	NC_013422.1	2275798	2276565	-	NA	nodulation protein NodJ	0.5521	17	TRUE
HNEAP_RS10555	HNEAP_RS10555	1	NC_013422.1	2276643	2277575	-	NA	ABC transporter	0.5798	9	TRUE
HNEAP_RS10560	HNEAP_RS10560	1	NC_013422.1	2277583	2278851	-	NA	3-deoxy-D-manno-octulosonic acid transferase	0.5847	31	FALSE
HNEAP_RS10565	HNEAP_RS10565	1	NC_013422.1	2278897	2279847	+	NA	lipid A biosynthesis acyltransferase	0.5783	15	FALSE
HNEAP_RS10570	HNEAP_RS10570	1	NC_013422.1	2279848	2281002	-	NA	glycosyltransferase family 1 protein	0.5758	23	TRUE
HNEAP_RS10575	HNEAP_RS10575	1	NC_013422.1	2280965	2282242	-	NA	O-antigen polymerase	0.5642	27	TRUE
HNEAP_RS10580	HNEAP_RS10580	1	NC_013422.1	2282239	2283072	-	NA	glycosyltransferase family 2 protein	0.5576	15	TRUE
HNEAP_RS10585	HNEAP_RS10585	1	NC_013422.1	2283069	2283839	-	NA	polysaccharide deacetylase	0.5707	13	TRUE
HNEAP_RS10590	HNEAP_RS10590	1	NC_013422.1	2283876	2284514	-	NA	hypothetical protein	0.5759	12	TRUE
HNEAP_RS10595	HNEAP_RS10595	1	NC_013422.1	2284529	2285623	-	NA	glycosyltransferase family 1 protein	0.5571	25	TRUE
HNEAP_RS10600	HNEAP_RS10600	1	NC_013422.1	2285627	2286790	-	NA	glycosyl transferase	0.579	22	FALSE
HNEAP_RS10605	HNEAP_RS10605	1	NC_013422.1	2286881	2287552	+	NA	hypothetical protein	0.5164	22	FALSE
HNEAP_RS10610	HNEAP_RS10610	1	NC_013422.1	2287549	2288553	+	NA	hypothetical protein	0.5552	22	FALSE
HNEAP_RS10615	HNEAP_RS10615	1	NC_013422.1	2288804	2289016	-	NA	zinc-finger domain-containing protein	0.5211	6	TRUE
HNEAP_RS10620	HNEAP_RS10620	1	NC_013422.1	2289013	2289948	-	NA	branched-chain amino acid transaminase	0.5256	30	FALSE
HNEAP_RS10625	HNEAP_RS10625	1	NC_013422.1	2290391	2290591	-	NA	thiamine biosynthesis protein ThiS	0.5124	2	FALSE
HNEAP_RS10630	HNEAP_RS10630	1	NC_013422.1	2290632	2290925	-	NA	hypothetical protein	0.4626	9	FALSE
HNEAP_RS10635	HNEAP_RS10635	2	NC_013422.1	2291179	2291294	-	NA	5S ribosomal RNA	0.5776	3	FALSE
HNEAP_RS10640	HNEAP_RS10640	2	NC_013422.1	2291387	2294285	-	NA	23S ribosomal RNA	0.5333	121	FALSE
HNEAP_RS10645	HNEAP_RS10645	5	NC_013422.1	2294499	2294574	-	NA	tRNA-Ala	0.6316	1	FALSE
HNEAP_RS10650	HNEAP_RS10650	5	NC_013422.1	2294856	2294932	-	NA	tRNA-Ile	0.5974	3	FALSE
HNEAP_RS10655	HNEAP_RS10655	2	NC_013422.1	2295002	2296539	-	NA	16S ribosomal RNA	0.5364	62	FALSE
HNEAP_RS10660	HNEAP_RS10660	1	NC_013422.1	2296872	2298080	-	NA	tyrosine--tRNA ligase	0.5343	27	FALSE
HNEAP_RS10665	HNEAP_RS10665	1	NC_013422.1	2298152	2299639	+	NA	hypothetical protein	0.5403	36	FALSE
HNEAP_RS10670	HNEAP_RS10670	1	NC_013422.1	2299645	2300820	+	NA	anhydro-N-acetylmuramic acid kinase	0.5587	21	TRUE
HNEAP_RS10675	HNEAP_RS10675	1	NC_013422.1	2300840	2302009	-	NA	citrate synthase	0.5726	21	FALSE
HNEAP_RS10680	HNEAP_RS10680	1	NC_013422.1	2302019	2302381	-	NA	iron-sulfur cluster insertion protein ErpA	0.5041	11	FALSE
HNEAP_RS10685	HNEAP_RS10685	1	NC_013422.1	2302476	2303510	-	NA	N-acetyl-gamma-glutamyl-phosphate reductase	0.572	23	FALSE
HNEAP_RS10690	HNEAP_RS10690	1	NC_013422.1	2303625	2305439	+	NA	Cl- channel voltage-gated family protein	0.5559	39	TRUE
HNEAP_RS10695	HNEAP_RS10695	1	NC_013422.1	2305490	2306008	+	NA	TlpA family protein disulfide reductase	0.5645	10	FALSE
HNEAP_RS10700	HNEAP_RS10700	1	NC_013422.1	2306116	2306898	+	NA	type I methionyl aminopeptidase	0.5696	17	FALSE
HNEAP_RS10705	HNEAP_RS10705	1	NC_013422.1	2306895	2309501	+	NA	[protein-PII] uridylyltransferase	0.5811	43	TRUE
HNEAP_RS10710	HNEAP_RS10710	1	NC_013422.1	2309498	2310166	+	NA	pseudouridine synthase	0.6069	9	TRUE
HNEAP_RS10715	HNEAP_RS10715	1	NC_013422.1	2310176	2310880	-	NA	DNA-binding response regulator	0.6028	9	TRUE
HNEAP_RS10720	HNEAP_RS10720	1	NC_013422.1	2310885	2311988	-	NA	signal transduction histidine kinase LytS	0.5743	21	TRUE
HNEAP_RS10725	HNEAP_RS10725	1	NC_013422.1	2312120	2313547	+	NA	argininosuccinate lyase	0.6015	20	FALSE
HNEAP_RS12375	HNEAP_RS12375	1	NC_013422.1	2313614	2313835	-	NA	hypothetical protein	0.5405	3	TRUE
HNEAP_RS12380	HNEAP_RS12380	1	NC_013422.1	2313857	2314264	-	NA	hypothetical protein	0.5956	3	TRUE
HNEAP_RS10735	HNEAP_RS10735	1	NC_013422.1	2314369	2315046	+	NA	pyridoxamine 5'-phosphate oxidase	0.5959	9	FALSE
HNEAP_RS10740	HNEAP_RS10740	1	NC_013422.1	2315043	2315741	+	NA	uracil-DNA glycosylase	0.5637	14	TRUE
HNEAP_RS10745	HNEAP_RS10745	1	NC_013422.1	2315749	2316420	-	NA	JAB domain-containing protein	0.5908	14	TRUE
HNEAP_RS10750	HNEAP_RS10750	1	NC_013422.1	2316572	2316802	-	NA	hypothetical protein	0.5584	3	TRUE
HNEAP_RS10755	HNEAP_RS10755	1	NC_013422.1	2317109	2317549	+	NA	TonB-system energizer ExbB	0.5624	10	TRUE
HNEAP_RS10760	HNEAP_RS10760	1	NC_013422.1	2317557	2317952	+	NA	TonB system transport protein ExbD	0.5707	5	TRUE
HNEAP_RS10765	HNEAP_RS10765	1	NC_013422.1	2317949	2318782	+	NA	energy transducer TonB	0.5791	10	TRUE
HNEAP_RS10770	HNEAP_RS10770	1	NC_013422.1	2318767	2319369	-	NA	thioredoxin family protein	0.5224	8	TRUE
HNEAP_RS10775	HNEAP_RS10775	1	NC_013422.1	2319503	2320462	+	NA	hydroxymethylbilane synthase	0.6125	14	FALSE
HNEAP_RS10780	HNEAP_RS10780	1	NC_013422.1	2320524	2321294	+	NA	uroporphyrinogen-III synthase	0.6096	12	FALSE
HNEAP_RS10785	HNEAP_RS10785	1	NC_013422.1	2321298	2322530	+	NA	hypothetical protein	0.5904	12	TRUE
HNEAP_RS10790	HNEAP_RS10790	1	NC_013422.1	2322527	2323729	+	NA	heme biosynthesis protein HemY	0.5786	17	TRUE
HNEAP_RS12385	HNEAP_RS12385	1	NC_013422.1	2323808	2325190	-	NA	GGDEF domain-containing protein	0.5517	25	TRUE
HNEAP_RS10800	HNEAP_RS10800	1	NC_013422.1	2325209	2326090	-	NA	hypothetical protein	0.542	23	TRUE
HNEAP_RS10805	HNEAP_RS10805	1	NC_013422.1	2326097	2326798	-	NA	DSBA oxidoreductase	0.5342	18	TRUE
HNEAP_RS10810	HNEAP_RS10810	1	NC_013422.1	2326968	2328185	-	NA	c-type cytochrome biogenesis protein CcsB	0.5632	32	FALSE
HNEAP_RS10815	HNEAP_RS10815	1	NC_013422.1	2328259	2330361	-	NA	cytochrome c biogenesis protein ResB	0.5064	56	FALSE
HNEAP_RS10820	HNEAP_RS10820	1	NC_013422.1	2330561	2331226	-	NA	cytochrome c4	0.5495	15	FALSE
HNEAP_RS10825	HNEAP_RS10825	1	NC_013422.1	2331521	2332204	+	NA	YihA family ribosome biogenesis GTP-binding protein	0.5614	14	FALSE
HNEAP_RS10830	HNEAP_RS10830	1	NC_013422.1	2332383	2335010	+	NA	sensor domain-containing diguanylate cyclase	0.5571	46	TRUE
HNEAP_RS10835	HNEAP_RS10835	1	NC_013422.1	2335047	2335967	-	NA	LysR family transcriptional regulator	0.5798	16	FALSE
HNEAP_RS10840	HNEAP_RS10840	1	NC_013422.1	2335990	2337363	-	NA	glutathione-disulfide reductase	0.6194	25	FALSE
HNEAP_RS10845	HNEAP_RS10845	1	NC_013422.1	2337532	2338269	-	NA	glutathione amide-dependent peroxidase	0.5501	9	TRUE
HNEAP_RS10850	HNEAP_RS10850	1	NC_013422.1	2338430	2339722	-	NA	diaminopimelate decarboxylase	0.5855	24	FALSE
HNEAP_RS12580	HNEAP_RS12580	1	NC_013422.1	2339724	2339885	-	NA	hypothetical protein	0.5309	5	FALSE
HNEAP_RS10855	HNEAP_RS10855	1	NC_013422.1	2340181	2342373	-	NA	catalase/peroxidase HPI	0.5878	34	TRUE
HNEAP_RS10860	HNEAP_RS10860	1	NC_013422.1	2342484	2343788	-	NA	hypothetical protein	0.6084	13	TRUE
HNEAP_RS10865	HNEAP_RS10865	1	NC_013422.1	2343792	2344787	+	NA	hypothetical protein	0.5612	17	TRUE
HNEAP_RS10870	HNEAP_RS10870	1	NC_013422.1	2345447	2345668	+	NA	hypothetical protein	0.5135	4	TRUE
HNEAP_RS10875	HNEAP_RS10875	1	NC_013422.1	2345713	2346816	+	NA	tRNA preQ1(34) S-adenosylmethionine ribosyltransferase-isomerase QueA	0.5969	16	TRUE
HNEAP_RS10880	HNEAP_RS10880	1	NC_013422.1	2346806	2347930	+	NA	tRNA guanosine(34) transglycosylase Tgt	0.5724	19	TRUE
HNEAP_RS10885	HNEAP_RS10885	1	NC_013422.1	2348073	2348414	+	NA	preprotein translocase subunit YajC	0.5497	3	FALSE
HNEAP_RS10890	HNEAP_RS10890	1	NC_013422.1	2348588	2350450	+	NA	protein translocase subunit SecD	0.5813	30	FALSE
HNEAP_RS10895	HNEAP_RS10895	1	NC_013422.1	2350475	2351413	+	NA	protein translocase subunit SecF	0.558	14	FALSE
HNEAP_RS10900	HNEAP_RS10900	1	NC_013422.1	2351501	2352280	-	NA	inositol monophosphatase	0.5705	18	FALSE
HNEAP_RS10905	HNEAP_RS10905	1	NC_013422.1	2352401	2353216	+	NA	TrmH family RNA methyltransferase	0.598	12	TRUE
HNEAP_RS10910	HNEAP_RS10910	1	NC_013422.1	2353213	2354055	+	NA	serine O-acetyltransferase	0.6228	10	FALSE
HNEAP_RS10915	HNEAP_RS10915	1	NC_013422.1	2354338	2354841	+	NA	transcriptional regulator	0.5893	3	TRUE
HNEAP_RS10920	HNEAP_RS10920	1	NC_013422.1	2354978	2355406	+	NA	nucleoside-diphosphate kinase	0.5594	6	FALSE
HNEAP_RS10925	HNEAP_RS10925	1	NC_013422.1	2355348	2356607	+	NA	23S rRNA (adenine(2503)-C(2))-methyltransferase RlmN	0.5794	21	TRUE
HNEAP_RS10930	HNEAP_RS10930	1	NC_013422.1	2356607	2357437	+	NA	type IV pilus biogenesis/stability protein PilW	0.5656	19	TRUE
HNEAP_RS10935	HNEAP_RS10935	1	NC_013422.1	2357413	2358579	+	NA	DUF4115 domain-containing protein	0.5861	19	TRUE
HNEAP_RS10940	HNEAP_RS10940	1	NC_013422.1	2358576	2359679	+	NA	4-hydroxy-3-methylbut-2-en-1-yl diphosphate synthase	0.5978	15	FALSE
HNEAP_RS10945	HNEAP_RS10945	1	NC_013422.1	2359716	2361008	+	NA	histidine--tRNA ligase	0.6118	14	FALSE
HNEAP_RS10950	HNEAP_RS10950	1	NC_013422.1	2361096	2361761	+	NA	hypothetical protein	0.5856	10	TRUE
HNEAP_RS10955	HNEAP_RS10955	1	NC_013422.1	2361764	2362921	+	NA	outer membrane protein assembly factor BamB	0.5872	23	FALSE
HNEAP_RS10960	HNEAP_RS10960	1	NC_013422.1	2363000	2364373	+	NA	hypothetical protein	0.5946	18	TRUE
HNEAP_RS10965	HNEAP_RS10965	1	NC_013422.1	2364493	2365680	+	NA	amidohydrolase	0.6389	16	TRUE
HNEAP_RS10970	HNEAP_RS10970	1	NC_013422.1	2365922	2367220	+	NA	aspartate aminotransferase family protein	0.5828	19	TRUE
HNEAP_RS10975	HNEAP_RS10975	1	NC_013422.1	2367217	2368515	+	NA	aminopeptidase P family protein	0.5874	17	TRUE
HNEAP_RS10980	HNEAP_RS10980	1	NC_013422.1	2368512	2369882	+	NA	succinate-semialdehyde dehydrogenase	0.6098	17	TRUE
HNEAP_RS10985	HNEAP_RS10985	1	NC_013422.1	2370083	2371786	+	NA	ribosome biogenesis GTPase Der	0.6068	19	FALSE
HNEAP_RS10990	HNEAP_RS10990	1	NC_013422.1	2371798	2372664	-	NA	ABC transporter ATP-binding protein	0.5075	25	TRUE
HNEAP_RS10995	HNEAP_RS10995	1	NC_013422.1	2372669	2373511	-	NA	nitrate ABC transporter  permease protein	0.5302	26	TRUE
HNEAP_RS11000	HNEAP_RS11000	1	NC_013422.1	2373514	2374887	-	NA	nitrate ABC transporter substrate-binding protein	0.5109	47	TRUE
HNEAP_RS11005	HNEAP_RS11005	1	NC_013422.1	2375195	2376814	+	NA	sigma-54-dependent Fis family transcriptional regulator	0.5463	43	TRUE
HNEAP_RS11010	HNEAP_RS11010	1	NC_013422.1	2376838	2377326	-	NA	hypothetical protein	0.5378	9	TRUE
HNEAP_RS11015	HNEAP_RS11015	1	NC_013422.1	2377439	2378296	-	NA	sulfurtransferase	0.542	29	TRUE
HNEAP_RS11020	HNEAP_RS11020	1	NC_013422.1	2378357	2379850	-	NA	hypothetical protein	0.5636	27	TRUE
HNEAP_RS11025	HNEAP_RS11025	1	NC_013422.1	2379831	2380967	-	NA	acyl-CoA dehydrogenase	0.5303	31	TRUE
HNEAP_RS11030	HNEAP_RS11030	1	NC_013422.1	2381023	2381502	-	NA	peroxiredoxin	0.5667	5	TRUE
HNEAP_RS11035	HNEAP_RS11035	1	NC_013422.1	2381763	2383055	+	NA	IS110 family transposase	0.5754	22	TRUE
HNEAP_RS11040	HNEAP_RS11040	1	NC_013422.1	2383653	2384096	+	NA	cyanase	0.5248	7	TRUE
HNEAP_RS11045	HNEAP_RS11045	1	NC_013422.1	2384320	2385099	-	NA	hypothetical protein	0.6154	5	TRUE
HNEAP_RS11050	HNEAP_RS11050	1	NC_013422.1	2385048	2387189	-	NA	hypothetical protein	0.627	23	TRUE
GFF2212		7	NC_013422.1	2387560	2387873	+	NA	hypothetical protein	0.5414	11	TRUE
HNEAP_RS11060	HNEAP_RS11060	1	NC_013422.1	2388124	2389149	+	NA	2OG-Fe(II) oxygenase	0.5906	24	TRUE
HNEAP_RS11065	HNEAP_RS11065	1	NC_013422.1	2389146	2390078	+	NA	hypothetical protein	0.6152	18	TRUE
HNEAP_RS11070	HNEAP_RS11070	1	NC_013422.1	2390123	2392504	+	NA	TonB-denpendent receptor	0.5793	52	TRUE
HNEAP_RS11075	HNEAP_RS11075	1	NC_013422.1	2392769	2395312	+	NA	diguanylate cyclase	0.568	44	TRUE
HNEAP_RS11080	HNEAP_RS11080	1	NC_013422.1	2395582	2396145	-	NA	DUF2058 domain-containing protein	0.5337	7	TRUE
HNEAP_RS11085	HNEAP_RS11085	1	NC_013422.1	2396208	2396753	-	NA	DUF1415 domain-containing protein	0.5348	12	TRUE
HNEAP_RS11090	HNEAP_RS11090	1	NC_013422.1	2396921	2397997	+	NA	linear amide C-N hydrolase	0.5701	22	TRUE
HNEAP_RS11095	HNEAP_RS11095	1	NC_013422.1	2398129	2398527	+	NA	hypothetical protein	0.5213	10	TRUE
HNEAP_RS11100	HNEAP_RS11100	1	NC_013422.1	2398517	2399242	-	NA	sulfate transporter CysZ	0.551	13	TRUE
HNEAP_RS12390	HNEAP_RS12390	1	NC_013422.1	2399265	2399891	-	NA	hypothetical protein	0.5534	15	TRUE
HNEAP_RS11110	HNEAP_RS11110	1	NC_013422.1	2399906	2400850	-	NA	4-hydroxy-3-methylbut-2-enyl diphosphate reductase	0.5735	12	FALSE
HNEAP_RS11115	HNEAP_RS11115	1	NC_013422.1	2400847	2401344	-	NA	FKBP-type peptidylprolyl isomerase	0.5924	5	FALSE
HNEAP_RS11120	HNEAP_RS11120	1	NC_013422.1	2401341	2401910	-	NA	lipoprotein signal peptidase	0.5825	9	FALSE
HNEAP_RS11125	HNEAP_RS11125	1	NC_013422.1	2401907	2404723	-	NA	isoleucine--tRNA ligase	0.612	33	FALSE
HNEAP_RS11130	HNEAP_RS11130	1	NC_013422.1	2404762	2405073	-	NA	hypothetical protein	0.5577	4	TRUE
HNEAP_RS11135	HNEAP_RS11135	1	NC_013422.1	2405072	2406226	+	NA	glycerate kinase	0.6234	12	TRUE
HNEAP_RS11140	HNEAP_RS11140	1	NC_013422.1	2406223	2407002	-	NA	glycosyltransferase family 2 protein	0.6064	6	TRUE
HNEAP_RS11145	HNEAP_RS11145	1	NC_013422.1	2406999	2407787	-	NA	1-acyl-sn-glycerol-3-phosphate acyltransferase	0.597	8	TRUE
HNEAP_RS11150	HNEAP_RS11150	1	NC_013422.1	2407787	2408908	-	NA	endoribonuclease L-PSP	0.598	20	TRUE
HNEAP_RS11155	HNEAP_RS11155	1	NC_013422.1	2408980	2410314	-	NA	NAD(P)/FAD-dependent oxidoreductase	0.573	23	TRUE
HNEAP_RS11160	HNEAP_RS11160	1	NC_013422.1	2410531	2411259	+	NA	inositol phosphorylceramide synthase	0.583	12	TRUE
HNEAP_RS11165	HNEAP_RS11165	1	NC_013422.1	2411330	2412523	+	NA	beta-ketoacyl-[acyl-carrier-protein] synthase II	0.6298	12	TRUE
HNEAP_RS11170	HNEAP_RS11170	1	NC_013422.1	2412520	2413404	+	NA	hypothetical protein	0.6316	14	TRUE
HNEAP_RS11175	HNEAP_RS11175	1	NC_013422.1	2413401	2414123	+	NA	3-oxoacyl-ACP reductase FabG	0.6473	7	TRUE
HNEAP_RS11180	HNEAP_RS11180	1	NC_013422.1	2414120	2414812	+	NA	polysaccharide deacetylase family protein	0.6291	10	TRUE
HNEAP_RS11185	HNEAP_RS11185	1	NC_013422.1	2414878	2415558	-	NA	2OG-Fe(II) oxygenase	0.5932	12	TRUE
HNEAP_RS11190	HNEAP_RS11190	1	NC_013422.1	2415688	2416593	-	NA	NAD-dependent epimerase/dehydratase	0.6325	11	TRUE
HNEAP_RS11195	HNEAP_RS11195	1	NC_013422.1	2416583	2418148	-	NA	murein biosynthesis integral membrane protein MurJ	0.5964	26	FALSE
HNEAP_RS11200	HNEAP_RS11200	1	NC_013422.1	2418177	2419328	-	NA	succinyl-diaminopimelate desuccinylase	0.599	13	FALSE
HNEAP_RS11205	HNEAP_RS11205	1	NC_013422.1	2419349	2419711	-	NA	arsenate reductase	0.5344	6	TRUE
HNEAP_RS11210	HNEAP_RS11210	1	NC_013422.1	2419993	2420331	+	NA	hypothetical protein	0.5428	4	TRUE
HNEAP_RS11215	HNEAP_RS11215	1	NC_013422.1	2420860	2421132	+	NA	PepSY domain-containing protein	0.5751	3	TRUE
HNEAP_RS11220	HNEAP_RS11220	1	NC_013422.1	2421136	2421645	+	NA	hypothetical protein	0.6157	4	TRUE
HNEAP_RS11225	HNEAP_RS11225	1	NC_013422.1	2421695	2422549	-	NA	nicotinate-nucleotide diphosphorylase (carboxylating)	0.6035	10	FALSE
HNEAP_RS11230	HNEAP_RS11230	1	NC_013422.1	2422744	2423730	+	NA	2-hydroxyacid dehydrogenase	0.5826	17	TRUE
HNEAP_RS11235	HNEAP_RS11235	1	NC_013422.1	2423995	2425116	-	NA	flagellar motor protein MotB	0.5267	36	TRUE
HNEAP_RS11240	HNEAP_RS11240	1	NC_013422.1	2425258	2427249	-	NA	hypothetical protein	0.5718	75	TRUE
HNEAP_RS12395	HNEAP_RS12395	1	NC_013422.1	2427636	2427977	+	NA	IS66 family insertion sequence hypothetical protein	0.6023	5	TRUE
HNEAP_RS11250	HNEAP_RS11250	1	NC_013422.1	2427974	2428312	+	NA	IS66 family insertion sequence hypothetical protein	0.5959	7	TRUE
GFF2252		7	NC_013422.1	2428426	2430055	+	NA	IS66 family transposase	0.5804	31	TRUE
HNEAP_RS11260	HNEAP_RS11260	1	NC_013422.1	2430091	2430270	-	NA	hypothetical protein	0.5333	2	TRUE
HNEAP_RS11265	HNEAP_RS11265	1	NC_013422.1	2430355	2430567	-	NA	glycine zipper 2TM domain-containing protein	0.615	2	TRUE
HNEAP_RS11270	HNEAP_RS11270	1	NC_013422.1	2430557	2430820	+	NA	hypothetical protein	0.4394	8	TRUE
HNEAP_RS11275	HNEAP_RS11275	1	NC_013422.1	2430909	2431673	+	NA	Crp/Fnr family transcriptional regulator	0.4797	35	TRUE
HNEAP_RS11280	HNEAP_RS11280	1	NC_013422.1	2431735	2432583	-	NA	BON domain-containing protein	0.4923	37	TRUE
HNEAP_RS11285	HNEAP_RS11285	1	NC_013422.1	2432660	2432875	-	NA	CsbD family protein	0.4537	5	TRUE
HNEAP_RS11290	HNEAP_RS11290	1	NC_013422.1	2432878	2433075	-	NA	hypothetical protein	0.4798	7	FALSE
HNEAP_RS11295	HNEAP_RS11295	1	NC_013422.1	2433455	2434321	-	NA	glutamate racemase	0.6113	14	TRUE
HNEAP_RS11300	HNEAP_RS11300	1	NC_013422.1	2434506	2435198	+	NA	phosphate regulon transcriptional regulatory protein PhoB	0.596	8	TRUE
HNEAP_RS11305	HNEAP_RS11305	1	NC_013422.1	2435205	2436623	+	NA	phosphate regulon sensor histidine kinase PhoR	0.5863	26	TRUE
HNEAP_RS11310	HNEAP_RS11310	1	NC_013422.1	2436661	2437059	-	NA	hypothetical protein	0.5388	7	TRUE
HNEAP_RS11315	HNEAP_RS11315	1	NC_013422.1	2437293	2438774	-	NA	sigma-54-dependent Fis family transcriptional regulator	0.6073	10	TRUE
HNEAP_RS11320	HNEAP_RS11320	1	NC_013422.1	2438803	2440449	-	NA	signal transduction histidine kinase	0.5653	30	TRUE
HNEAP_RS11325	HNEAP_RS11325	1	NC_013422.1	2440486	2440725	-	NA	hypothetical protein	0.5417	7	TRUE
HNEAP_RS11330	HNEAP_RS11330	1	NC_013422.1	2441017	2442273	-	NA	peptide-methionine (R)-S-oxide reductase	0.5823	23	TRUE
HNEAP_RS11335	HNEAP_RS11335	1	NC_013422.1	2442486	2443373	-	NA	glycosyltransferase family 2 protein	0.58	18	TRUE
HNEAP_RS11340	HNEAP_RS11340	1	NC_013422.1	2443461	2444369	-	NA	hypothetical protein	0.6183	7	TRUE
HNEAP_RS11345	HNEAP_RS11345	1	NC_013422.1	2444417	2444893	-	NA	hypothetical protein	0.5912	13	TRUE
HNEAP_RS11350	HNEAP_RS11350	1	NC_013422.1	2444910	2446169	-	NA	MFS transporter	0.5794	22	TRUE
HNEAP_RS11355	HNEAP_RS11355	1	NC_013422.1	2446242	2446532	+	NA	YcgL domain-containing protein	0.567	4	TRUE
HNEAP_RS11360	HNEAP_RS11360	1	NC_013422.1	2446603	2447019	+	NA	hypothetical protein	0.5228	3	TRUE
HNEAP_RS11365	HNEAP_RS11365	1	NC_013422.1	2447139	2448260	+	NA	3-dehydroquinate synthase	0.5838	17	FALSE
HNEAP_RS11370	HNEAP_RS11370	1	NC_013422.1	2448278	2449789	+	NA	hypothetical protein	0.5853	19	TRUE
HNEAP_RS11375	HNEAP_RS11375	1	NC_013422.1	2449828	2450541	-	NA	class I SAM-dependent methyltransferase	0.6261	8	TRUE
HNEAP_RS11380	HNEAP_RS11380	1	NC_013422.1	2450538	2453723	-	NA	phosphohydrolase	0.5637	59	TRUE
HNEAP_RS11385	HNEAP_RS11385	1	NC_013422.1	2454477	2458937	+	NA	glutamate synthase large subunit	0.5846	64	FALSE
GFF2279		7	NC_013422.1	2459115	2459623	+	NA	IS3 family transposase	0.558	8	TRUE
GFF2280		7	NC_013422.1	2459735	2460131	+	NA	IS3 family transposase	0.5491	8	TRUE
HNEAP_RS11395	HNEAP_RS11395	1	NC_013422.1	2460555	2461433	+	NA	alpha/beta hydrolase	0.4767	19	TRUE
HNEAP_RS11400	HNEAP_RS11400	1	NC_013422.1	2461415	2461645	-	NA	hypothetical protein	0.4805	8	TRUE
HNEAP_RS11405	HNEAP_RS11405	1	NC_013422.1	2461872	2462171	+	NA	hypothetical protein	0.5333	5	TRUE
HNEAP_RS11410	HNEAP_RS11410	1	NC_013422.1	2462288	2462554	-	NA	hypothetical protein	0.5543	7	TRUE
HNEAP_RS12400	HNEAP_RS12400	1	NC_013422.1	2462571	2464172	-	NA	hypothetical protein	0.5556	41	TRUE
HNEAP_RS11420	HNEAP_RS11420	1	NC_013422.1	2464176	2465417	-	NA	hypothetical protein	0.5443	38	TRUE
HNEAP_RS11425	HNEAP_RS11425	1	NC_013422.1	2465554	2466270	-	NA	hypothetical protein	0.4895	22	TRUE
GFF2288		7	NC_013422.1	2466469	2467128	-	NA	pilus assembly protein TadE	0.5621	16	FALSE
HNEAP_RS11435	HNEAP_RS11435	1	NC_013422.1	2467385	2467840	-	NA	hypothetical protein	0.5724	13	TRUE
HNEAP_RS11440	HNEAP_RS11440	1	NC_013422.1	2467837	2468202	-	NA	hypothetical protein	0.5792	12	TRUE
HNEAP_RS11445	HNEAP_RS11445	1	NC_013422.1	2468199	2469029	-	NA	hypothetical protein	0.5716	23	TRUE
HNEAP_RS11450	HNEAP_RS11450	1	NC_013422.1	2469032	2473048	-	NA	hypothetical protein	0.5594	129	TRUE
HNEAP_RS11455	HNEAP_RS11455	1	NC_013422.1	2473045	2473686	-	NA	hypothetical protein	0.5639	14	TRUE
HNEAP_RS11460	HNEAP_RS11460	1	NC_013422.1	2474241	2475122	-	NA	hypothetical protein	0.4921	34	TRUE
HNEAP_RS11465	HNEAP_RS11465	1	NC_013422.1	2475151	2475912	-	NA	pilus assembly protein TadE	0.5853	13	TRUE
HNEAP_RS12405	HNEAP_RS12405	1	NC_013422.1	2475952	2477544	-	NA	hypothetical protein	0.5562	45	TRUE
HNEAP_RS11475	HNEAP_RS11475	1	NC_013422.1	2477553	2478848	-	NA	hypothetical protein	0.4645	45	TRUE
HNEAP_RS11480	HNEAP_RS11480	1	NC_013422.1	2478881	2479675	-	NA	pilus assembly protein TadE	0.5748	18	TRUE
HNEAP_RS11485	HNEAP_RS11485	1	NC_013422.1	2479675	2480217	-	NA	tetratricopeptide repeat protein	0.5506	13	TRUE
HNEAP_RS11490	HNEAP_RS11490	1	NC_013422.1	2480202	2480555	-	NA	hypothetical protein	0.5678	4	TRUE
HNEAP_RS11495	HNEAP_RS11495	1	NC_013422.1	2480552	2481448	-	NA	type II secretion protein F	0.5452	21	TRUE
HNEAP_RS11500	HNEAP_RS11500	1	NC_013422.1	2481445	2482299	-	NA	type II secretion protein F	0.5462	17	TRUE
HNEAP_RS11505	HNEAP_RS11505	1	NC_013422.1	2482296	2484002	-	NA	hypothetical protein	0.5542	29	TRUE
HNEAP_RS11510	HNEAP_RS11510	1	NC_013422.1	2484019	2485350	-	NA	type II and III secretion system protein	0.5263	29	TRUE
HNEAP_RS11515	HNEAP_RS11515	1	NC_013422.1	2485375	2486151	-	NA	Flp pilus assembly protein CpaB	0.5212	19	TRUE
HNEAP_RS11520	HNEAP_RS11520	1	NC_013422.1	2486174	2486377	-	NA	hypothetical protein	0.5147	5	TRUE
HNEAP_RS11525	HNEAP_RS11525	1	NC_013422.1	2486385	2487077	-	NA	hypothetical protein	0.5051	15	TRUE
